query_idx,query_gt_id,doc_id,rank,distance,is_gt,is_rank_1
183,9483814,a649dde3-4d58-4bfd-abb7-702d9650b039,1,3.5762786865234375e-07,1,1
183,9483814,ddab9e1f-14f0-4a5e-986c-959a781017e7,2,0.15442824363708496,0,0
183,9483814,5f86212b-909a-4f85-b4f4-4c5156a51d19,3,0.1931133270263672,0,0
183,9483814,bd9862a5-9b28-4d9f-812f-252fcefd15d1,4,0.2043137550354004,0,0
183,9483814,71ede6ea-c936-4857-a6fb-e25e611a9455,5,0.20549440383911133,0,0
183,9483814,c5b61f05-8eed-46dd-84d1-993f8264a7f3,6,0.20757663249969482,0,0
183,9483814,d021b8dc-f874-471c-99c9-66f917997544,7,0.21841800212860107,0,0
183,9483814,e923f69a-3746-4902-b0ae-0b4222753996,8,0.22270160913467407,0,0
183,9483814,a8d077d8-45bb-49a7-b284-13d3b9d780e4,9,0.22272050380706787,0,0
183,9483814,2f11e210-5d74-4959-b636-8444b87cc6a3,10,0.2261749505996704,0,0
183,9483814,10d4d6ef-b963-4610-9533-b159d6154f45,11,0.227774977684021,0,0
183,9483814,69046409-b5b4-4ef5-af5c-e561fd6caaca,12,0.22788876295089722,0,0
183,9483814,6c924f18-d746-478f-a99d-b0f62d8f4d72,13,0.2291354537010193,0,0
183,9483814,dfa4e749-9f37-4272-8301-e2f5718fe58c,14,0.23367345333099365,0,0
183,9483814,4b9317c6-fdc4-44e2-b0f4-71cb42ea22fb,15,0.23404622077941895,0,0
183,9483814,9035696c-14bd-4850-9474-9daec256ab2f,16,0.23697304725646973,0,0
183,9483814,23151cd8-8bb8-4e13-aa81-f56125367e51,17,0.23714560270309448,0,0
183,9483814,29f20c09-6595-4bb6-95a7-c6a5ec0e15c8,18,0.24129867553710938,0,0
183,9483814,e5ac7ade-0230-4059-affa-0f13903eceb0,19,0.24227285385131836,0,0
183,9483814,7aaaf4ef-b8b2-4e55-b30f-704779a96ce1,20,0.24519681930541992,0,0
183,9483814,bf5fe560-3552-48f5-8a98-14c49dc4f87a,21,0.24593836069107056,0,0
183,9483814,dc81479a-1852-4d9b-b0f4-2d0f83d77059,22,0.24658578634262085,0,0
183,9483814,8ba7d8fc-aced-410c-a566-eb4a21d0c5f2,23,0.24826914072036743,0,0
183,9483814,c91ed1af-aa4d-4da5-a39c-78b316390a62,24,0.24972820281982422,0,0
183,9483814,ef3e150e-a786-48b2-8c34-dca5daa00335,25,0.2522926926612854,0,0
183,9483814,2ee6d06f-360a-4d53-83fe-1a21c2ca577c,26,0.25378090143203735,0,0
183,9483814,181f12bc-b407-47ad-a7dc-ab055b24f823,27,0.2564464211463928,0,0
183,9483814,9b48a933-f96c-413d-a3cb-6ce03a2411ca,28,0.256473183631897,0,0
183,9483814,ca9b9688-d811-4ecd-bfbe-31f2ba1c2da9,29,0.2595428228378296,0,0
183,9483814,77a08031-989b-4273-be48-b31d0a89b13d,30,0.2614619731903076,0,0
183,9483814,9e9e0376-bce4-4c74-9106-6be35280d7d1,31,0.26260191202163696,0,0
183,9483814,78123181-93f3-461d-bbe6-9de62ed3b6bd,32,0.26280349493026733,0,0
183,9483814,0cc870da-d531-49f6-99a2-0d6788a88285,33,0.2657695412635803,0,0
183,9483814,d457bc7d-d27d-4c01-b40f-9e44f8ce4c0c,34,0.2666276693344116,0,0
183,9483814,43beb90f-9566-47f8-bc62-7ef2b6e28d84,35,0.2674156427383423,0,0
183,9483814,351f860a-60b1-4ab8-9cd9-f4118aa2abfe,36,0.2695891857147217,0,0
183,9483814,cf1b006b-bfe5-4421-aec9-37a848b3f272,37,0.2699418067932129,0,0
