query_idx,query_gt_id,doc_id,rank,distance,is_gt,is_rank_1
171,15631914,eaf54dc3-a5c5-4fd4-be1e-0437af4f05a2,1,0.0,1,1
171,15631914,a5abebe7-8bcd-49cb-ae7c-618cc9ec7a19,2,0.09052443504333496,0,0
171,15631914,82478bd3-6cd4-49de-ad5c-ab2e302ca27e,3,0.09804129600524902,0,0
171,15631914,64038a5a-79a5-402a-a938-6a7442a9d8d5,4,0.11102986335754395,0,0
171,15631914,9e9f6d1e-a27e-4f9c-97e5-2062b2ac2105,5,0.1141083836555481,0,0
171,15631914,1e7e0927-502d-4c3c-b038-24315c27aa8b,6,0.11457061767578125,0,0
171,15631914,67836e2f-bf0d-4838-a84e-e5e59db990ef,7,0.11552399396896362,0,0
171,15631914,5595f55e-94bc-4dcc-a838-30b9caa5b393,8,0.11627638339996338,0,0
171,15631914,f034993c-f04f-459c-9800-43953b227d4d,9,0.11736750602722168,0,0
171,15631914,b8f2552a-8e39-4508-a577-88f720dcf390,10,0.1193239688873291,0,0
171,15631914,51831c9e-c30e-4e26-94ec-21603cb1e58c,11,0.1195446252822876,0,0
171,15631914,9b8c564b-b6c2-466d-92de-cb223ccc0cf2,12,0.11980915069580078,0,0
171,15631914,3a9540ac-604e-4693-b725-4879ef18139a,13,0.12152814865112305,0,0
171,15631914,ee3df5c0-1edd-4c2f-a2e2-c5ebf0ecb259,14,0.12503832578659058,0,0
171,15631914,26cd7bdb-0349-4364-9af0-bba913322cd3,15,0.1266149878501892,0,0
171,15631914,bd00b7f0-87c3-48f2-adc7-b719345f13d5,16,0.12662386894226074,0,0
171,15631914,71030140-5fcd-4f03-bf48-0390e7978069,17,0.1280052661895752,0,0
171,15631914,39e83d89-b4e5-4914-8ee3-a3e3b748a20b,18,0.13424086570739746,0,0
171,15631914,91500d52-060a-4098-a637-b5052bb23769,19,0.13516223430633545,0,0
171,15631914,adcd6974-9c32-4d62-a81a-fa0ad2113c42,20,0.13554561138153076,0,0
171,15631914,430cfda5-89b5-4d8e-a05c-bf79bf020650,21,0.13641798496246338,0,0
171,15631914,baaef66b-b1a6-4990-9100-fa170c787dcb,22,0.13691794872283936,0,0
171,15631914,e3d84afc-2e4c-487f-b2e9-40df39238cff,23,0.13713419437408447,0,0
171,15631914,e6f0e91a-1368-4134-bff0-4c38d6c161b8,24,0.13883936405181885,0,0
171,15631914,9f6d634b-b2a2-416e-867e-1027eb387772,25,0.13901746273040771,0,0
171,15631914,8aafb6f6-3d33-49b9-8467-ceca7389be1f,26,0.14341294765472412,0,0
171,15631914,5dd190bd-88f2-46f5-8c39-5719fb815634,27,0.14512699842453003,0,0
171,15631914,cc15dcf6-758d-420e-8f8f-ed0b048ff6f3,28,0.1455538272857666,0,0
171,15631914,8b232269-75a9-484a-82a3-755fd67f52c5,29,0.14639675617218018,0,0
171,15631914,f87202a2-b3da-486b-bfe5-31da2de32fe4,30,0.1472986936569214,0,0
171,15631914,7164660a-9105-4de3-bfd0-b8ad650d0189,31,0.14747440814971924,0,0
171,15631914,a901a31f-91f7-490a-9fa1-7fc636886465,32,0.14785540103912354,0,0
171,15631914,4c72aad0-9a30-4e13-a978-873c93d3ac69,33,0.14789342880249023,0,0
171,15631914,ae64ba3b-3342-4477-9e0b-1ebb5c609f5c,34,0.1491943597793579,0,0
171,15631914,ba36b11c-9b98-4dfc-be27-e711d7ae8588,35,0.1497868299484253,0,0
171,15631914,08de6a0d-90ef-4107-b717-2460018fe13c,36,0.14993822574615479,0,0
171,15631914,8a931024-3537-4e77-88d9-1f236a96d9ed,37,0.1503697633743286,0,0
171,15631914,4474171c-da1a-4fa4-94e8-e217a250ce4e,38,0.15120315551757812,0,0
171,15631914,560ffe01-8bf3-4e25-8118-95b77433c6cc,39,0.15201187133789062,0,0
171,15631914,72a90e56-3be2-45c6-af8b-f0dfd935f976,40,0.1527843475341797,0,0
171,15631914,f02edfbe-ab5f-4aee-abb3-d6f775b6571b,41,0.15508884191513062,0,0
171,15631914,b4f4d074-5324-43fb-bc5b-51f881784e2c,42,0.15779274702072144,0,0
171,15631914,bade2ad8-28f3-4f0b-8119-1fdd49b65657,43,0.15998870134353638,0,0
171,15631914,8766f1e9-a6d3-4e08-b4ff-5ddfaa90ccd4,44,0.1612553596496582,0,0
171,15631914,093ed160-e631-42da-b7d1-221c114f9c3d,45,0.16191613674163818,0,0
171,15631914,df918c00-d996-4b84-96f9-398ae3b72ac2,46,0.16270017623901367,0,0
171,15631914,6515e826-4333-42f0-b09b-643e8069016e,47,0.16301512718200684,0,0
171,15631914,6544ab26-8f32-49f2-9b56-2aaeeaf768e1,48,0.16396278142929077,0,0
171,15631914,6be21991-54ce-4131-9625-eeb1c4086d32,49,0.16799139976501465,0,0
171,15631914,dc57b695-7575-4654-be3e-0dd4c28d353d,50,0.1685328483581543,0,0
171,15631914,0f1d58e5-9903-484f-8cc4-486bfe5e41b8,51,0.16996848583221436,0,0
171,15631914,62e4f4d5-2b2b-4a7b-8b1f-47a3cdc7180d,52,0.17024028301239014,0,0
171,15631914,77d74559-df94-4d85-9b27-47ec60235e57,53,0.17115652561187744,0,0
171,15631914,ed9891fd-611a-4825-ab68-96e53ac26ae2,54,0.1723078489303589,0,0
171,15631914,27410551-2827-4492-8d43-39f9944c2397,55,0.17413091659545898,0,0
171,15631914,74e24cdf-7bc3-491c-ae67-92878c58d9d5,56,0.17416739463806152,0,0
171,15631914,4ec047bb-6a76-44b9-9095-8b07dd0f860a,57,0.1742909550666809,0,0
171,15631914,769cf5ba-067f-472b-ad18-44fbe38fefa5,58,0.1743474006652832,0,0
171,15631914,288fe8d4-54a6-474c-a6f3-ff2bad55b9e4,59,0.176560640335083,0,0
171,15631914,0651b21d-0d43-4494-ac77-6705b6182075,60,0.176774799823761,0,0
171,15631914,a1c13fc6-3125-4999-82b3-bb39f774000f,61,0.17731499671936035,0,0
171,15631914,caa0e9f5-2a20-4e67-9f80-77947b24f0cd,62,0.17820292711257935,0,0
171,15631914,cc2ff863-fce5-4cbd-9c57-f8b064bb4fb4,63,0.18064457178115845,0,0
171,15631914,3949f50f-f4a6-4959-8489-879c678c6b97,64,0.18090951442718506,0,0
171,15631914,38cb2edc-7ecc-4fe1-ace3-d9f2cddea6c2,65,0.1812596321105957,0,0
171,15631914,e2fb7f91-7373-4d9c-94db-d3b709e6bd6d,66,0.18129563331604004,0,0
171,15631914,669126b4-871a-411a-9599-d583c5871aa5,67,0.18255853652954102,0,0
171,15631914,b6e8d277-cf74-4464-846f-97f34ec9229c,68,0.18330085277557373,0,0
171,15631914,cd190deb-6170-4e36-934a-801161000165,69,0.18594348430633545,0,0
171,15631914,02575d3e-035e-4d9b-9dcb-86690f2a61c7,70,0.18608450889587402,0,0
171,15631914,a10ae166-5c6c-4e62-bf54-aa2a6b4a20ae,71,0.1869264841079712,0,0
171,15631914,1abe9294-3202-450a-90e4-d412302a9029,72,0.18706703186035156,0,0
171,15631914,39236734-9414-4d6f-8c52-b0e62f5d309c,73,0.1871083378791809,0,0
171,15631914,75ba5872-2c17-415e-8a81-9b75505feddc,74,0.1873842477798462,0,0
171,15631914,04f2f3ba-5ace-4d3b-8ff9-0f68a5749c6c,75,0.1877955198287964,0,0
171,15631914,0d37c0dd-4da9-47d0-82e0-5ba77b2548c4,76,0.18974840641021729,0,0
171,15631914,bf949352-91d0-4194-9160-58e7f9eac1ff,77,0.19054454565048218,0,0
171,15631914,03c7c17f-3997-4344-b818-bcdd4c25bce7,78,0.1905965805053711,0,0
