query_idx,query_gt_id,doc_id,rank,distance,is_gt,is_rank_1
24,23806388,2e8b0371-3163-41f3-a472-98bd1b13ea9e,1,0.0,1,1
24,23806388,4bb3f859-c0c7-4728-81d6-708ed2f1547f,2,0.07315337657928467,0,0
24,23806388,847caa35-4319-4507-9865-ea1a2e1f3387,3,0.1138683557510376,0,0
24,23806388,a43df02a-7373-4fb2-b7ff-90fc7029d939,4,0.129144549369812,0,0
24,23806388,c29e6fbd-fc38-40cf-81ab-61dd7dff1690,5,0.13988590240478516,0,0
24,23806388,a02065e4-e9d2-445a-896e-11560d37ec4c,6,0.14251798391342163,0,0
24,23806388,08c4af47-e60d-4924-b356-dcc353b135f0,7,0.15208107233047485,0,0
24,23806388,32a15bf9-ff0a-4ed9-8dbd-e767f5a26837,8,0.1622309684753418,0,0
24,23806388,73ae3002-3989-44db-8a66-e45dfd526b57,9,0.16268318891525269,0,0
24,23806388,5d24efae-027c-40e0-9d08-fa13e344a4cc,10,0.17203640937805176,0,0
24,23806388,2c8f4f6d-9cbf-4f25-b35a-6f3d817e738e,11,0.18014538288116455,0,0
24,23806388,f6100aaa-6722-4962-9937-2550c662fd08,12,0.18226838111877441,0,0
24,23806388,0b90815b-c328-4ec6-8a2c-09d958487e2a,13,0.1917981505393982,0,0
24,23806388,4e548b21-360c-4800-ae8b-3b11ebacb831,14,0.19185638427734375,0,0
24,23806388,63b31691-7a63-4412-aafd-f0d65f080521,15,0.19208753108978271,0,0
24,23806388,88b4c2b0-c3c6-4b2b-8e28-6e36fddcfa0c,16,0.19228708744049072,0,0
24,23806388,7d35c8dc-792d-41c3-b8c7-86e759c2f7c5,17,0.19285798072814941,0,0
24,23806388,7f2c6071-a41e-4d35-aabd-b80142ceddd5,18,0.19416922330856323,0,0
24,23806388,a0303a3e-409f-47ed-b225-822f11cb0a73,19,0.1948617696762085,0,0
24,23806388,be6fcaca-4e94-4225-a18c-32551447f20a,20,0.1985616683959961,0,0
24,23806388,719253ae-b6af-4928-9ceb-6064bba9fc0c,21,0.19905853271484375,0,0
24,23806388,81816f42-0450-4128-805f-3f5a075134ea,22,0.19918888807296753,0,0
24,23806388,dcfe3f53-ee08-42af-a510-302614e52503,23,0.19989430904388428,0,0
24,23806388,f85b36b5-930a-4eea-a935-d491a8e52368,24,0.20158755779266357,0,0
24,23806388,7aed54be-5724-48bc-a666-a035f2307426,25,0.20625746250152588,0,0
24,23806388,2319f92e-5539-421d-95e4-0aa490f259d4,26,0.20721518993377686,0,0
24,23806388,f3e2dd5a-54df-4fa6-abe2-d2b711324416,27,0.20861291885375977,0,0
24,23806388,715c96f7-a37b-43e5-a3a4-da0bc0d64b56,28,0.2101069688796997,0,0
24,23806388,90654fae-3a2c-4c90-a231-0f5858c32241,29,0.21618151664733887,0,0
24,23806388,8d682a55-ee40-43fe-ae8d-0bf02e3c34ed,30,0.21661043167114258,0,0
24,23806388,6fe6eb4b-bca7-4f4b-a150-655ec5767912,31,0.21686261892318726,0,0
24,23806388,1b59aa71-d38b-4f65-910f-d3d0efe4c621,32,0.21707385778427124,0,0
24,23806388,252fd57d-22ac-4fa0-b0f4-260ee94f7f0d,33,0.2173459529876709,0,0
24,23806388,a831146a-95be-4315-b228-02d1c23c3ed3,34,0.21766674518585205,0,0
24,23806388,aaeaabdf-c959-4c2f-a470-c142cde6c4ba,35,0.2187955379486084,0,0
24,23806388,34c87018-9761-4caa-b4b8-ce3249bbeb6d,36,0.22072243690490723,0,0
24,23806388,4749d3c5-2939-401e-aef2-ff568bc3d551,37,0.22139251232147217,0,0
24,23806388,39fd6a3a-a10a-4e2a-8463-32bc2783817d,38,0.22194480895996094,0,0
24,23806388,4be82292-a823-49d7-8f24-ee0ec95f7999,39,0.2222234010696411,0,0
24,23806388,747cd34f-21b1-4a8b-bed5-c987d44c234d,40,0.22243815660476685,0,0
24,23806388,cdc081de-678b-493b-a959-db603be0e412,41,0.22252577543258667,0,0
24,23806388,defb2f6b-891b-4f93-93f8-a07f763bbd1e,42,0.2227952480316162,0,0
24,23806388,0d1961df-f0d0-4506-a051-8266f6922153,43,0.22288984060287476,0,0
24,23806388,1f30b945-61d0-4d58-be4f-23f5c03047ec,44,0.22455430030822754,0,0
24,23806388,652b5c9b-6bb5-4548-842b-986ae4212704,45,0.22570431232452393,0,0
