query_idx,query_gt_id,doc_id,rank,distance,is_gt,is_rank_1
90,27044366,4628646f-93af-4c62-9a31-69ac9d12cc1c,1,0.0,1,1
90,27044366,8b411ebb-26c0-45c3-b161-a11174d84cb7,2,0.0666271448135376,0,0
90,27044366,0bcc415f-0430-48ab-a1e0-de37cb49fe74,3,0.09823143482208252,0,0
90,27044366,a52ba60b-bdea-4213-9cf1-bd1a478ccd39,4,0.11000478267669678,0,0
90,27044366,18f8b909-ef14-40ac-97c1-ce824daf543c,5,0.11005628108978271,0,0
90,27044366,923ee924-ff94-4582-8a7f-cb3ec8fd8206,6,0.12627077102661133,0,0
90,27044366,3e986d9d-01eb-4084-bb07-cf1d3b37f2da,7,0.13431638479232788,0,0
90,27044366,5bfd0423-1a74-41c9-b662-9fa84bef8693,8,0.14262211322784424,0,0
90,27044366,8c935e27-9865-4a23-a9f1-f7a43fceb575,9,0.14669686555862427,0,0
90,27044366,b57f9b44-6a26-4734-b9de-99324125be47,10,0.14847421646118164,0,0
90,27044366,5e717779-7460-4a8d-b49a-400431b84104,11,0.15001559257507324,0,0
90,27044366,834567e5-55a6-48aa-b357-b06fbb3ea83a,12,0.15864574909210205,0,0
90,27044366,98a7439d-ee13-4771-aa3c-519c9989788c,13,0.16490614414215088,0,0
90,27044366,5d8766c7-0914-4416-8779-4c08c5bdf846,14,0.16693806648254395,0,0
90,27044366,4c8183d1-e155-4351-806c-a88797a53743,15,0.171311616897583,0,0
90,27044366,ea11cb15-a5f9-4e84-96cc-bd65c788bfd2,16,0.17344635725021362,0,0
90,27044366,ec1d8764-70ac-473d-b6da-26214ad37ad1,17,0.17750513553619385,0,0
90,27044366,dfcdcb97-41f5-4c27-9d0c-37f633b7cc7e,18,0.17972618341445923,0,0
90,27044366,32d5cca1-c5c6-4a34-b3e2-5ad749ab69d3,19,0.18176615238189697,0,0
90,27044366,c9a866cd-d03e-4603-8f7b-f90d781a7b8e,20,0.18234342336654663,0,0
90,27044366,84f0a85b-da7e-431d-bfb1-341734845856,21,0.18521398305892944,0,0
90,27044366,434543f9-92a9-4667-81c9-ae4bbeec8ddd,22,0.18555068969726562,0,0
90,27044366,b7549090-ebbb-4cdf-a4f8-cd79d98f6f90,23,0.189894437789917,0,0
90,27044366,219e6a0c-1c71-4f65-a12f-69b6f0c07281,24,0.1990046501159668,0,0
90,27044366,38170303-de93-4c25-8d42-7b2f970c0bd9,25,0.19972729682922363,0,0
90,27044366,4afb3bc4-1651-4608-9009-cd575f625f63,26,0.2011268138885498,0,0
90,27044366,1eabb352-ad02-41b1-89ff-b1fe9bc44f88,27,0.20266491174697876,0,0
90,27044366,5254c25a-c550-4d41-b9bf-95c52854db7c,28,0.20456278324127197,0,0
90,27044366,f517972f-c5f4-4f7f-a100-938d7baa0502,29,0.2065439224243164,0,0
90,27044366,00e1f089-7915-4b82-8fa5-53de80367e4e,30,0.20660275220870972,0,0
90,27044366,8d1a257c-43b3-4b89-bf04-cc9b9d9ca703,31,0.20995020866394043,0,0
90,27044366,46db1ea5-d3ba-4a09-a94c-0bee3a1656f3,32,0.2141953706741333,0,0
90,27044366,c6b38a8a-74e8-49cf-9778-b6e3186648e2,33,0.2177809476852417,0,0
90,27044366,61cb51c0-0fdb-4cb3-8875-d162df0fb4fc,34,0.2180536985397339,0,0
90,27044366,2d23e33f-6a8d-45b5-9901-ede4191de769,35,0.21955716609954834,0,0
90,27044366,6670e188-7a5a-4bb3-a4f2-b1a3795667d6,36,0.22046202421188354,0,0
90,27044366,1193c4c8-eb00-42bb-8abf-aa2b6a3c7554,37,0.22116219997406006,0,0
90,27044366,464b578f-e46e-4342-bc15-9670da77daa3,38,0.22356408834457397,0,0
90,27044366,e1991d0e-6091-43fe-b622-5f235238461e,39,0.22361242771148682,0,0
90,27044366,ecef50de-b7ca-43ff-8030-bd8a50886aca,40,0.22536969184875488,0,0
90,27044366,c7781cb4-a764-42c0-aae0-2e9f9835dbc6,41,0.2256547212600708,0,0
90,27044366,59cf8a41-2d54-47a3-b7b7-6c0e6130d392,42,0.22762930393218994,0,0
90,27044366,469ee79d-741c-434a-9c4d-bc87e194e64a,43,0.2285839319229126,0,0
90,27044366,6b1a72ba-670d-475d-ac97-5890d94f57dc,44,0.22963213920593262,0,0
90,27044366,a9119062-b77d-4100-8404-8e03e9176166,45,0.22983622550964355,0,0
90,27044366,380aecda-9c17-42c3-987f-fbd370f18486,46,0.23052150011062622,0,0
90,27044366,46746380-7975-4f9a-a5ef-42a43479dce5,47,0.2306598424911499,0,0
90,27044366,8f9dc458-1aa8-4cfd-b3c4-688b311350d8,48,0.23161280155181885,0,0
90,27044366,6b910469-3b4c-40f2-a769-13520e8157d6,49,0.23235106468200684,0,0
90,27044366,dbf7bd6e-ff2e-451d-aa6c-7243ec0bbcdc,50,0.23353171348571777,0,0
90,27044366,ce6198f9-df86-4f0b-8bf1-13c9ebcb05a2,51,0.233536958694458,0,0
90,27044366,a5ef039c-45d0-40bd-ba9f-e659221b91f9,52,0.23457551002502441,0,0
90,27044366,f716e4b7-a4d6-4208-b6c7-ce0f49992757,53,0.23555970191955566,0,0
90,27044366,72c360a1-f1ca-4fc1-861c-bcbcd35dfda6,54,0.23675096035003662,0,0
90,27044366,460d5af3-7d18-4b33-8d7c-c96a6b10ab51,55,0.23678702116012573,0,0
90,27044366,6845c1ba-02e8-4b54-ac00-dedfe3fdb022,56,0.23700106143951416,0,0
90,27044366,6b78e346-3878-4637-b465-f060a677a899,57,0.23850184679031372,0,0
90,27044366,c5341796-ef3a-404f-9a81-664a2bd0d60c,58,0.2413017749786377,0,0
90,27044366,1477dc4f-1667-485b-a52e-b61c11ea4c19,59,0.24309736490249634,0,0
90,27044366,6220e0b5-e3a7-473d-b1cb-709de24a02ac,60,0.2463470697402954,0,0
90,27044366,faeb12e1-fe9f-4c83-9efd-e7e7861193b2,61,0.24787282943725586,0,0
90,27044366,053cbb3c-4d3d-4075-97a0-f46297d8b979,62,0.24797654151916504,0,0
90,27044366,a621a027-7113-4c3f-a6c5-9053c0e9d5f3,63,0.25105369091033936,0,0
90,27044366,ce619986-bbaf-46c7-8c19-58e23aae9f73,64,0.25348591804504395,0,0
90,27044366,ee329c77-458a-4b92-8bb6-91d3feb6d0c3,65,0.2553589344024658,0,0
90,27044366,b2ff6a11-6bb6-4804-9136-da1fa5d7ad6d,66,0.255912721157074,0,0
90,27044366,98fb5611-4b12-4a59-b3f6-ab458492cba2,67,0.25659531354904175,0,0
90,27044366,a0cde8b9-19b2-4401-a3ac-a26284420429,68,0.25842392444610596,0,0
90,27044366,a232cdb5-37ff-44fe-b6d4-dd7deab4c87e,69,0.26032835245132446,0,0
90,27044366,f7be6049-92cc-4057-b4b4-81fe569818a5,70,0.261824369430542,0,0
90,27044366,6b6dae5d-d875-428d-bea7-80992b676f6b,71,0.2622402310371399,0,0
90,27044366,18451729-d54a-427b-bae2-0226b21ff28f,72,0.2625364065170288,0,0
90,27044366,443f9699-45e5-49f7-a374-980d5e734f6b,73,0.2632274627685547,0,0
90,27044366,3c87f912-515e-4587-b7b6-d09c2c0bfa99,74,0.2639700174331665,0,0
90,27044366,5e3370ee-594e-48bb-8fee-0286e9fa3353,75,0.26590216159820557,0,0
90,27044366,29a3474d-0b70-421b-8362-84520861ed22,76,0.2660813331604004,0,0
90,27044366,99fc5a66-24d9-4319-a1be-1da2a5d757b8,77,0.2664428949356079,0,0
90,27044366,13d3bbe9-c8c2-45a8-968b-3225be8cea37,78,0.26666152477264404,0,0
90,27044366,cdda476f-8386-48ee-ad43-cb9ccb637a54,79,0.2670978307723999,0,0
90,27044366,9e9a805c-c91a-400a-9bc0-7ab1cdf6942e,80,0.26729315519332886,0,0
90,27044366,f609e8e0-f564-4c20-8b8d-5bc8a83a8295,81,0.26803332567214966,0,0
90,27044366,0650eb75-60d9-4e96-aba3-5ec04a829d7d,82,0.268110454082489,0,0
90,27044366,4cf786c0-5a25-479c-a2ca-515749f99054,83,0.26856857538223267,0,0
90,27044366,2651730e-7300-414f-bdd4-e8d2d720c829,84,0.2694307565689087,0,0
90,27044366,1966d01c-89ef-40d1-bf87-0658f58f2941,85,0.270307719707489,0,0
90,27044366,f0b1a371-a1ac-4846-8e28-a122a1d9a1b4,86,0.27044039964675903,0,0
90,27044366,d275862f-9992-4338-bb51-3e115f7d3048,87,0.27100348472595215,0,0
90,27044366,d4a40092-9680-458f-9c45-0f9b22d95877,88,0.27106374502182007,0,0
90,27044366,5e4de44f-4fe4-4d2c-9543-49416b7f9c54,89,0.27115726470947266,0,0
90,27044366,c886579d-738b-461a-a9a4-6f76049d24bd,90,0.2727985382080078,0,0
90,27044366,33280cd9-58cf-4cf6-a85b-4c156436ee42,91,0.27303647994995117,0,0
90,27044366,50513a3e-e99e-409f-ad24-397ee70d17a0,92,0.2731924057006836,0,0
90,27044366,034a1865-0fc5-47a7-9c0c-bfbd1122a120,93,0.27403002977371216,0,0
90,27044366,e08dd3b1-aa5c-4718-862a-b6291f9ff009,94,0.2741885185241699,0,0
90,27044366,ff64470f-20b9-4cd3-abc9-b340eab1ccd7,95,0.2745535373687744,0,0
90,27044366,56947deb-5db1-4e1b-a8ba-cd6d8898686a,96,0.2751798629760742,0,0
